id_chamado,data_abertura,bairro,tipo,status,tempo_horas,nota_avaliacao
261539,2026-05-18,Santa Cruz,Remoção de entulho,Aberto,,
261540,2026-05-18,Copacabana,Buraco na via,Fechado,208.9,2.0
261541,2026-05-18,Campo Grande,Buraco na via,Fechado,114.3,
261542,2026-05-18,Campo Grande,Buraco na via,Fechado,168.1,
261543,2026-05-18,Botafogo,Remoção de entulho,Fechado,74.0,
261544,2026-05-18,Copacabana,Iluminação Pública,Fechado,31.8,5.0
261545,2026-05-18,Realengo,Iluminação Pública,Fechado,,4.0
261546,2026-05-19,Tijuca,Iluminação Pública,Fechado,23.2,
261547,2026-05-19,Copacabana,Estacionamento irregular,Fechado,14.8,3.0
261548,2026-05-19,Tijuca,Poda de árvore,Fechado,64.2,5.0
261549,2026-05-19,Méier,Estacionamento irregular,Fechado,2.0,
261550,2026-05-19,Campo Grande,Estacionamento irregular,Fechado,6.1,4.0
261551,2026-05-19,Tijuca,Iluminação Pública,Fechado,26.0,5.0
261552,2026-05-19,Copacabana,Fiscalização de barulho,Fechado,5.7,
261553,2026-05-19,Santa Cruz,Estacionamento irregular,Fechado,3.4,4.0
261554,2026-05-19,Campo Grande,Poda de árvore,Fechado,61.9,5.0
261555,2026-05-20,Campo Grande,Remoção de entulho,Fechado,57.5,
261556,2026-05-20,Méier,Poda de árvore,Fechado,129.0,5.0
261557,2026-05-20,Realengo,Buraco na via,Fechado,164.2,
261558,2026-05-20,Copacabana,Remoção de entulho,Aberto,,
261559,2026-05-20,Realengo,Remoção de entulho,Aberto,,
261560,2026-05-20,Santa Cruz,Iluminação Pública,Fechado,27.5,5.0
261561,2026-05-20,Campo Grande,Iluminação Pública,Aberto,,
261562,2026-05-20,Ipanema,Iluminação Pública,Fechado,67.2,4.0
261563,2026-05-20,Campo Grande,Iluminação Pública,Aberto,,
261564,2026-05-20,Tijuca,Poda de árvore,Fechado,237.1,
261565,2026-05-20,Campo Grande,Remoção de entulho,Fechado,31.4,
261566,2026-05-20,Realengo,Estacionamento irregular,Fechado,3.8,5.0
261567,2026-05-20,Barra da Tijuca,Estacionamento irregular,Fechado,4.9,4.0
261568,2026-05-20,Campo Grande,Buraco na via,Fechado,99.8,
261569,2026-05-20,Campo Grande,Estacionamento irregular,Fechado,4.7,4.0
261570,2026-05-20,Campo Grande,Estacionamento irregular,Fechado,3.4,
261571,2026-05-21,Centro,Iluminação Pública,Fechado,128.9,
261572,2026-05-21,Barra da Tijuca,Fiscalização de barulho,Fechado,7.2,2.0
261573,2026-05-21,Realengo,Iluminação Pública,Fechado,41.3,
261574,2026-05-21,Campo Grande,Remoção de entulho,Fechado,73.5,4.0
261575,2026-05-21,Realengo,Poda de árvore,Fechado,317.9,3.0
261576,2026-05-21,Realengo,Remoção de entulho,Aberto,,
261577,2026-05-21,Copacabana,Iluminação Pública,Fechado,35.0,
261578,2026-05-21,Campo Grande,Remoção de entulho,Fechado,58.3,
261579,2026-05-21,Tijuca,Estacionamento irregular,Fechado,5.3,
261580,2026-05-21,Realengo,Iluminação Pública,Fechado,73.1,4.0
261581,2026-05-21,Barra da Tijuca,Remoção de entulho,Fechado,69.7,4.0
261582,2026-05-21,Santa Cruz,Buraco na via,Fechado,271.0,2.0
261583,2026-05-22,Tijuca,Remoção de entulho,Fechado,70.2,4.0
261584,2026-05-22,Botafogo,Buraco na via,Aberto,,
261585,2026-05-22,Santa Cruz,Iluminação Pública,Fechado,58.1,3.0
261586,2026-05-22,Santa Cruz,Remoção de entulho,Fechado,28.4,
261587,2026-05-22,Centro,Buraco na via,Fechado,83.2,
261588,2026-05-22,Centro,Fiscalização de barulho,Fechado,,2.0
261589,2026-05-22,Tijuca,Fiscalização de barulho,Fechado,12.9,
261590,2026-05-22,Realengo,Iluminação Pública,Fechado,24.3,
261591,2026-05-22,Copacabana,Estacionamento irregular,Aberto,,
261592,2026-05-23,Realengo,Fiscalização de barulho,Fechado,3.9,3.0
261593,2026-05-23,Realengo,Estacionamento irregular,Fechado,4.8,5.0
261594,2026-05-23,Copacabana,Iluminação Pública,Fechado,59.9,3.0
261595,2026-05-23,Copacabana,Remoção de entulho,Fechado,135.1,4.0
261596,2026-05-23,Realengo,Remoção de entulho,Fechado,100.3,
261597,2026-05-23,Barra da Tijuca,Estacionamento irregular,Fechado,2.2,5.0
261598,2026-05-23,Copacabana,Fiscalização de barulho,Fechado,4.5,
261599,2026-05-23,Santa Cruz,Buraco na via,Fechado,126.3,3.0
261600,2026-05-23,Santa Cruz,Buraco na via,Fechado,108.9,
261601,2026-05-24,Copacabana,Buraco na via,Fechado,117.1,
261602,2026-05-24,Méier,Remoção de entulho,Fechado,65.4,
261603,2026-05-24,Méier,Fiscalização de barulho,Aberto,,
261604,2026-05-24,Copacabana,Estacionamento irregular,Fechado,4.3,4.0
261605,2026-05-24,Tijuca,Poda de árvore,Fechado,336.5,
261606,2026-05-24,Barra da Tijuca,Remoção de entulho,Fechado,39.4,4.0
261607,2026-05-24,Méier,Buraco na via,Fechado,263.2,3.0
261608,2026-05-24,Realengo,Remoção de entulho,Fechado,196.5,4.0
261609,2026-05-24,Campo Grande,Buraco na via,Fechado,85.1,
261610,2026-05-25,Madureira,Buraco na via,Fechado,74.7,5.0
261611,2026-05-25,Copacabana,Buraco na via,Fechado,71.0,
261612,2026-05-25,Campo Grande,Buraco na via,Fechado,387.9,2.0
261613,2026-05-25,Campo Grande,Buraco na via,Fechado,137.2,4.0
261614,2026-05-25,Copacabana,Fiscalização de barulho,Fechado,10.1,1.0
261615,2026-05-25,Santa Cruz,Estacionamento irregular,Fechado,4.9,4.0
261616,2026-05-25,Campo Grande,Iluminação Pública,Fechado,78.8,3.0
261617,2026-05-25,Campo Grande,Remoção de entulho,Fechado,107.8,
261618,2026-05-25,Méier,Poda de árvore,Fechado,74.6,4.0
261619,2026-05-25,Realengo,Remoção de entulho,Fechado,69.7,3.0
261620,2026-05-25,Tijuca,Remoção de entulho,Fechado,64.3,
261621,2026-05-25,Copacabana,Buraco na via,Fechado,90.5,
261622,2026-05-25,Realengo,Fiscalização de barulho,Fechado,8.4,
261623,2026-05-25,Santa Cruz,Estacionamento irregular,Fechado,8.1,5.0
261624,2026-05-25,Campo Grande,Buraco na via,Fechado,98.8,
261625,2026-05-25,Barra da Tijuca,Remoção de entulho,Fechado,88.9,4.0
261626,2026-05-26,Botafogo,Poda de árvore,Fechado,403.5,2.0
261627,2026-05-26,Copacabana,Poda de árvore,Aberto,,
261628,2026-05-26,Santa Cruz,Buraco na via,Fechado,74.8,
261629,2026-05-26,Realengo,Iluminação Pública,Aberto,,
261630,2026-05-26,Botafogo,Poda de árvore,Fechado,159.6,3.0
261631,2026-05-26,Realengo,Iluminação Pública,Fechado,58.7,
261632,2026-05-26,Realengo,Iluminação Pública,Fechado,,
261633,2026-05-27,Centro,Buraco na via,Fechado,72.1,
261634,2026-05-27,Ipanema,Buraco na via,Fechado,65.4,
261635,2026-05-27,Ipanema,Buraco na via,Fechado,83.8,4.0
261636,2026-05-27,Madureira,Buraco na via,Fechado,52.4,
261637,2026-05-27,Centro,Buraco na via,Fechado,104.7,
261638,2026-05-27,Tijuca,Buraco na via,Fechado,39.8,4.0
261639,2026-05-27,Realengo,Estacionamento irregular,Fechado,4.2,
261640,2026-05-27,Realengo,Buraco na via,Fechado,85.0,3.0
261641,2026-05-27,Centro,Estacionamento irregular,Fechado,11.9,4.0
261642,2026-05-27,Madureira,Iluminação Pública,Fechado,48.0,
261643,2026-05-27,Centro,Poda de árvore,Fechado,204.1,3.0
261644,2026-05-28,Méier,Iluminação Pública,Fechado,25.1,5.0
261645,2026-05-28,Realengo,Buraco na via,Aberto,,
261646,2026-05-28,Santa Cruz,Estacionamento irregular,Fechado,5.2,4.0
261647,2026-05-28,Realengo,Poda de árvore,Fechado,265.3,
261648,2026-05-28,Copacabana,Remoção de entulho,Fechado,54.6,4.0
261649,2026-05-28,Centro,Remoção de entulho,Aberto,,
261650,2026-05-28,Campo Grande,Estacionamento irregular,Fechado,,
261651,2026-05-28,Barra da Tijuca,Iluminação Pública,Aberto,,
261652,2026-05-28,Santa Cruz,Remoção de entulho,Fechado,81.1,3.0
261653,2026-05-28,Botafogo,Estacionamento irregular,Fechado,3.8,4.0
261654,2026-05-28,Tijuca,Buraco na via,Fechado,113.9,2.0
261655,2026-05-28,Madureira,Buraco na via,Aberto,,
261656,2026-05-28,Realengo,Estacionamento irregular,Fechado,5.5,3.0
261657,2026-05-29,Centro,Buraco na via,Fechado,270.9,2.0
261658,2026-05-29,Santa Cruz,Iluminação Pública,Fechado,28.7,5.0
261659,2026-05-29,Méier,Buraco na via,Fechado,98.4,3.0
261660,2026-05-29,Centro,Buraco na via,Fechado,98.6,3.0
261661,2026-05-29,Copacabana,Iluminação Pública,Fechado,28.1,4.0
261662,2026-05-29,Centro,Estacionamento irregular,Fechado,5.5,3.0
261663,2026-05-29,Barra da Tijuca,Buraco na via,Fechado,50.3,3.0
261664,2026-05-29,Santa Cruz,Buraco na via,Aberto,,
261665,2026-05-30,Realengo,Iluminação Pública,Fechado,33.4,5.0
261666,2026-05-30,Realengo,Iluminação Pública,Aberto,,
261667,2026-05-30,Centro,Remoção de entulho,Fechado,50.5,4.0
261668,2026-05-30,Tijuca,Buraco na via,Fechado,71.8,
261669,2026-05-30,Santa Cruz,Fiscalização de barulho,Fechado,6.6,
261670,2026-05-30,Campo Grande,Estacionamento irregular,Fechado,4.0,5.0
261671,2026-05-30,Campo Grande,Estacionamento irregular,Fechado,6.1,
261672,2026-05-30,Campo Grande,Iluminação Pública,Aberto,,
261673,2026-05-30,Madureira,Fiscalização de barulho,Fechado,7.9,
261674,2026-05-30,Campo Grande,Estacionamento irregular,Fechado,8.4,
261675,2026-05-31,Tijuca,Fiscalização de barulho,Aberto,,
261676,2026-05-31,Realengo,Iluminação Pública,Fechado,27.2,
261677,2026-05-31,Tijuca,Buraco na via,Fechado,88.3,3.0
261678,2026-05-31,Centro,Iluminação Pública,Fechado,31.3,
261679,2026-05-31,Tijuca,Iluminação Pública,Fechado,25.5,4.0
261680,2026-05-31,Campo Grande,Estacionamento irregular,Fechado,3.5,5.0
261681,2026-06-01,Campo Grande,Iluminação Pública,Fechado,39.3,5.0
261682,2026-06-01,Realengo,Iluminação Pública,Fechado,29.8,5.0
261683,2026-06-01,Botafogo,Buraco na via,Fechado,122.2,4.0
261684,2026-06-02,Centro,Iluminação Pública,Fechado,28.6,4.0
261685,2026-06-02,Tijuca,Remoção de entulho,Fechado,56.9,
261686,2026-06-02,Tijuca,Remoção de entulho,Fechado,61.2,
261687,2026-06-02,Campo Grande,Poda de árvore,Fechado,238.4,4.0
261688,2026-06-02,Botafogo,Poda de árvore,Aberto,,
261689,2026-06-02,Realengo,Estacionamento irregular,Aberto,,
261690,2026-06-02,Copacabana,Iluminação Pública,Fechado,35.4,
261691,2026-06-02,Campo Grande,Buraco na via,Fechado,201.0,2.0
261692,2026-06-02,Santa Cruz,Estacionamento irregular,Aberto,,
261693,2026-06-02,Copacabana,Poda de árvore,Fechado,233.6,
261694,2026-06-02,Botafogo,Iluminação Pública,Fechado,84.9,
261695,2026-06-02,Barra da Tijuca,Estacionamento irregular,Fechado,3.9,4.0
261696,2026-06-03,Ipanema,Remoção de entulho,Fechado,46.4,5.0
261697,2026-06-03,Copacabana,Remoção de entulho,Fechado,64.1,
261698,2026-06-03,Realengo,Fiscalização de barulho,Fechado,11.4,1.0
261699,2026-06-03,Copacabana,Estacionamento irregular,Fechado,9.3,2.0
261700,2026-06-03,Barra da Tijuca,Estacionamento irregular,Fechado,,4.0
261701,2026-06-03,Méier,Estacionamento irregular,Fechado,5.1,
261702,2026-06-03,Santa Cruz,Estacionamento irregular,Aberto,,
261703,2026-06-03,Realengo,Iluminação Pública,Fechado,114.0,2.0
261704,2026-06-03,Santa Cruz,Estacionamento irregular,Fechado,15.1,3.0
261705,2026-06-03,Campo Grande,Remoção de entulho,Fechado,46.4,5.0
261706,2026-06-03,Barra da Tijuca,Remoção de entulho,Fechado,28.9,4.0
261707,2026-06-03,Centro,Poda de árvore,Aberto,,
261708,2026-06-03,Santa Cruz,Poda de árvore,Fechado,258.6,3.0
261709,2026-06-03,Campo Grande,Buraco na via,Fechado,137.0,
261710,2026-06-04,Realengo,Poda de árvore,Fechado,380.3,
261711,2026-06-04,Tijuca,Iluminação Pública,Fechado,63.8,5.0
261712,2026-06-04,Tijuca,Poda de árvore,Fechado,66.7,4.0
261713,2026-06-04,Barra da Tijuca,Iluminação Pública,Fechado,51.0,
261714,2026-06-04,Centro,Iluminação Pública,Fechado,28.2,5.0
261715,2026-06-04,Santa Cruz,Poda de árvore,Aberto,,
261716,2026-06-04,Tijuca,Estacionamento irregular,Fechado,9.7,5.0
261717,2026-06-04,Tijuca,Poda de árvore,Aberto,,
261718,2026-06-04,Botafogo,Buraco na via,Fechado,87.7,4.0
261719,2026-06-05,Campo Grande,Poda de árvore,Aberto,,
261720,2026-06-05,Botafogo,Estacionamento irregular,Fechado,4.2,
261721,2026-06-05,Santa Cruz,Buraco na via,Fechado,106.7,4.0
261722,2026-06-05,Tijuca,Buraco na via,Aberto,,
261723,2026-06-05,Campo Grande,Buraco na via,Fechado,253.3,
261724,2026-06-05,Tijuca,Buraco na via,Fechado,83.9,
261725,2026-06-05,Campo Grande,Estacionamento irregular,Fechado,5.9,
261726,2026-06-05,Tijuca,Remoção de entulho,Fechado,54.2,4.0
261727,2026-06-05,Madureira,Fiscalização de barulho,Fechado,5.6,
261728,2026-06-05,Santa Cruz,Poda de árvore,Fechado,455.1,2.0
261729,2026-06-05,Centro,Estacionamento irregular,Fechado,2.4,5.0
261730,2026-06-05,Santa Cruz,Estacionamento irregular,Fechado,4.0,4.0
261731,2026-06-05,Campo Grande,Poda de árvore,Fechado,189.0,4.0
261732,2026-06-05,Campo Grande,Buraco na via,Fechado,155.5,
261733,2026-06-06,Santa Cruz,Fiscalização de barulho,Fechado,8.7,2.0
261734,2026-06-06,Centro,Iluminação Pública,Fechado,43.3,4.0
261735,2026-06-06,Tijuca,Remoção de entulho,Fechado,82.3,4.0
261736,2026-06-06,Copacabana,Iluminação Pública,Fechado,36.0,4.0
261737,2026-06-06,Madureira,Poda de árvore,Fechado,142.6,4.0
261738,2026-06-06,Tijuca,Poda de árvore,Fechado,412.3,3.0
261739,2026-06-06,Copacabana,Fiscalização de barulho,Fechado,11.6,
261740,2026-06-06,Santa Cruz,Iluminação Pública,Aberto,,
261741,2026-06-06,Tijuca,Estacionamento irregular,Aberto,,
261742,2026-06-06,Santa Cruz,Remoção de entulho,Fechado,51.0,3.0
261743,2026-06-06,Realengo,Estacionamento irregular,Aberto,,
261744,2026-06-07,Realengo,Iluminação Pública,Fechado,48.6,
261745,2026-06-07,Santa Cruz,Estacionamento irregular,Fechado,2.8,
261746,2026-06-07,Tijuca,Iluminação Pública,Aberto,,
261747,2026-06-07,Realengo,Buraco na via,Fechado,47.4,3.0
261748,2026-06-07,Barra da Tijuca,Iluminação Pública,Fechado,58.0,3.0
261749,2026-06-07,Centro,Remoção de entulho,Fechado,26.2,5.0
261750,2026-06-07,Santa Cruz,Remoção de entulho,Fechado,45.3,4.0
261751,2026-06-07,Copacabana,Iluminação Pública,Fechado,29.3,3.0
261752,2026-06-07,Realengo,Poda de árvore,Fechado,301.2,3.0
261753,2026-06-07,Campo Grande,Fiscalização de barulho,Fechado,4.3,
261754,2026-06-07,Campo Grande,Iluminação Pública,Fechado,27.1,4.0
261755,2026-06-07,Realengo,Poda de árvore,Fechado,257.3,3.0
261756,2026-06-07,Realengo,Iluminação Pública,Fechado,20.7,5.0
261757,2026-06-08,Méier,Remoção de entulho,Fechado,23.4,5.0
261758,2026-06-08,Santa Cruz,Poda de árvore,Fechado,95.3,
261759,2026-06-08,Campo Grande,Iluminação Pública,Fechado,59.5,
261760,2026-06-08,Campo Grande,Remoção de entulho,Fechado,94.6,3.0
261761,2026-06-08,Tijuca,Buraco na via,Aberto,,
261762,2026-06-08,Tijuca,Iluminação Pública,Fechado,138.4,3.0
261763,2026-06-08,Campo Grande,Remoção de entulho,Fechado,87.1,3.0
261764,2026-06-08,Santa Cruz,Iluminação Pública,Fechado,49.9,4.0
261765,2026-06-08,Campo Grande,Poda de árvore,Fechado,716.2,
261766,2026-06-08,Copacabana,Estacionamento irregular,Fechado,9.6,2.0
261767,2026-06-08,Madureira,Estacionamento irregular,Fechado,2.9,
261768,2026-06-08,Realengo,Poda de árvore,Fechado,130.8,4.0
261769,2026-06-08,Madureira,Fiscalização de barulho,Fechado,5.5,3.0
261770,2026-06-09,Santa Cruz,Fiscalização de barulho,Fechado,7.2,1.0
261771,2026-06-09,Ipanema,Buraco na via,Fechado,64.1,4.0
261772,2026-06-09,Campo Grande,Estacionamento irregular,Fechado,2.3,4.0
261773,2026-06-09,Realengo,Buraco na via,Fechado,120.6,
261774,2026-06-09,Santa Cruz,Iluminação Pública,Fechado,63.3,4.0
261775,2026-06-09,Copacabana,Remoção de entulho,Fechado,76.4,4.0
261776,2026-06-09,Centro,Estacionamento irregular,Fechado,5.3,
261777,2026-06-09,Realengo,Remoção de entulho,Fechado,75.5,
261778,2026-06-09,Santa Cruz,Iluminação Pública,Fechado,,4.0
261779,2026-06-09,Botafogo,Iluminação Pública,Aberto,,
261780,2026-06-09,Campo Grande,Estacionamento irregular,Fechado,3.8,5.0
261781,2026-06-10,Santa Cruz,Iluminação Pública,Fechado,40.0,4.0
261782,2026-06-10,Copacabana,Iluminação Pública,Fechado,52.2,
261783,2026-06-10,Méier,Poda de árvore,Fechado,320.2,3.0
261784,2026-06-10,Copacabana,Estacionamento irregular,Fechado,3.2,4.0
261785,2026-06-10,Campo Grande,Estacionamento irregular,Fechado,7.9,2.0
261786,2026-06-10,Copacabana,Iluminação Pública,Fechado,40.2,4.0
261787,2026-06-10,Campo Grande,Estacionamento irregular,Fechado,3.2,5.0
261788,2026-06-10,Barra da Tijuca,Buraco na via,Fechado,71.0,3.0
261789,2026-06-10,Santa Cruz,Buraco na via,Fechado,194.5,3.0
261790,2026-06-10,Campo Grande,Remoção de entulho,Aberto,,
261791,2026-06-10,Realengo,Poda de árvore,Fechado,443.5,3.0
261792,2026-06-10,Ipanema,Fiscalização de barulho,Fechado,3.1,3.0
261793,2026-06-10,Centro,Estacionamento irregular,Fechado,6.8,3.0
261794,2026-06-11,Madureira,Buraco na via,Fechado,131.1,3.0
261795,2026-06-11,Ipanema,Poda de árvore,Fechado,578.9,3.0
261796,2026-06-11,Méier,Iluminação Pública,Fechado,50.8,5.0
261797,2026-06-11,Tijuca,Poda de árvore,Fechado,262.7,2.0
261798,2026-06-11,Centro,Fiscalização de barulho,Fechado,3.7,
261799,2026-06-11,Méier,Estacionamento irregular,Fechado,19.0,3.0
261800,2026-06-11,Botafogo,Fiscalização de barulho,Fechado,9.0,
261801,2026-06-11,Ipanema,Iluminação Pública,Fechado,51.2,
261802,2026-06-11,Campo Grande,Iluminação Pública,Fechado,101.4,
261803,2026-06-12,Campo Grande,Buraco na via,Fechado,122.9,3.0
261804,2026-06-12,Campo Grande,Iluminação Pública,Fechado,35.2,5.0
261805,2026-06-12,Ipanema,Iluminação Pública,Fechado,38.6,4.0
261806,2026-06-12,Campo Grande,Poda de árvore,Fechado,319.5,3.0
261807,2026-06-12,Realengo,Estacionamento irregular,Fechado,7.0,3.0
261808,2026-06-12,Campo Grande,Poda de árvore,Fechado,147.8,4.0
261809,2026-06-12,Realengo,Buraco na via,Fechado,117.3,2.0
261810,2026-06-12,Realengo,Remoção de entulho,Fechado,64.3,5.0
261811,2026-06-12,Copacabana,Fiscalização de barulho,Fechado,21.7,3.0
261812,2026-06-13,Ipanema,Remoção de entulho,Fechado,,4.0
261813,2026-06-13,Copacabana,Iluminação Pública,Aberto,,
261814,2026-06-13,Tijuca,Estacionamento irregular,Fechado,7.6,
261815,2026-06-13,Copacabana,Fiscalização de barulho,Fechado,2.5,3.0
261816,2026-06-13,Méier,Fiscalização de barulho,Fechado,6.1,2.0
261817,2026-06-13,Santa Cruz,Iluminação Pública,Fechado,41.9,
261818,2026-06-13,Centro,Iluminação Pública,Fechado,66.8,4.0
261819,2026-06-13,Campo Grande,Iluminação Pública,Fechado,54.3,2.0
261820,2026-06-13,Tijuca,Iluminação Pública,Fechado,,3.0
261821,2026-06-13,Santa Cruz,Buraco na via,Fechado,139.0,
261822,2026-06-13,Centro,Fiscalização de barulho,Fechado,5.3,2.0
261823,2026-06-13,Botafogo,Fiscalização de barulho,Fechado,8.6,2.0
261824,2026-06-14,Méier,Fiscalização de barulho,Aberto,,
261825,2026-06-14,Campo Grande,Iluminação Pública,Aberto,,
261826,2026-06-14,Campo Grande,Remoção de entulho,Fechado,47.5,
261827,2026-06-14,Tijuca,Iluminação Pública,Fechado,24.1,4.0
261828,2026-06-14,Santa Cruz,Fiscalização de barulho,Fechado,6.7,3.0
261829,2026-06-14,Centro,Remoção de entulho,Fechado,115.6,4.0
261830,2026-06-14,Copacabana,Poda de árvore,Fechado,231.4,
261831,2026-06-14,Centro,Iluminação Pública,Fechado,45.3,
261832,2026-06-14,Realengo,Poda de árvore,Fechado,379.2,
261833,2026-06-14,Campo Grande,Buraco na via,Aberto,,
261834,2026-06-14,Madureira,Iluminação Pública,Fechado,24.3,5.0
261835,2026-06-15,Copacabana,Poda de árvore,Aberto,,
261836,2026-06-15,Copacabana,Buraco na via,Fechado,187.0,2.0
261837,2026-06-15,Campo Grande,Estacionamento irregular,Fechado,4.1,2.0
261838,2026-06-15,Campo Grande,Fiscalização de barulho,Fechado,4.7,2.0
261839,2026-06-15,Copacabana,Poda de árvore,Fechado,167.2,4.0
261840,2026-06-15,Campo Grande,Iluminação Pública,Fechado,53.4,3.0
261841,2026-06-15,Santa Cruz,Iluminação Pública,Fechado,,2.0
261842,2026-06-15,Botafogo,Remoção de entulho,Fechado,53.6,
261843,2026-06-15,Santa Cruz,Fiscalização de barulho,Aberto,,
261844,2026-06-15,Tijuca,Buraco na via,Fechado,106.9,3.0
261845,2026-06-15,Copacabana,Remoção de entulho,Fechado,126.9,
261846,2026-06-15,Méier,Fiscalização de barulho,Fechado,5.2,3.0
261847,2026-06-15,Campo Grande,Buraco na via,Fechado,321.1,
261848,2026-06-15,Tijuca,Iluminação Pública,Fechado,22.8,5.0
261849,2026-06-16,Realengo,Remoção de entulho,Fechado,51.1,4.0
261850,2026-06-16,Tijuca,Buraco na via,Fechado,158.6,
261851,2026-06-16,Campo Grande,Iluminação Pública,Fechado,40.2,4.0
261852,2026-06-16,Botafogo,Buraco na via,Fechado,51.5,3.0
261853,2026-06-16,Centro,Fiscalização de barulho,Fechado,3.4,2.0
261854,2026-06-16,Campo Grande,Buraco na via,Fechado,135.1,3.0
261855,2026-06-16,Tijuca,Remoção de entulho,Fechado,83.8,4.0
261856,2026-06-16,Tijuca,Buraco na via,Fechado,166.3,
261857,2026-06-16,Campo Grande,Buraco na via,Fechado,138.4,
261858,2026-06-16,Copacabana,Remoção de entulho,Fechado,119.1,4.0
261859,2026-06-16,Campo Grande,Fiscalização de barulho,Fechado,3.5,2.0
261860,2026-06-16,Madureira,Iluminação Pública,Fechado,64.9,3.0
261861,2026-06-16,Centro,Fiscalização de barulho,Fechado,2.1,
261862,2026-06-16,Realengo,Iluminação Pública,Fechado,84.6,3.0
261863,2026-06-17,Méier,Buraco na via,Fechado,45.1,2.0
261864,2026-06-17,Campo Grande,Buraco na via,Fechado,125.6,
261865,2026-06-17,Centro,Remoção de entulho,Aberto,,
261866,2026-06-17,Copacabana,Fiscalização de barulho,Aberto,,
261867,2026-06-17,Copacabana,Remoção de entulho,Fechado,51.4,
261868,2026-06-17,Barra da Tijuca,Estacionamento irregular,Fechado,5.2,4.0
261869,2026-06-17,Barra da Tijuca,Buraco na via,Fechado,241.6,
261870,2026-06-17,Santa Cruz,Poda de árvore,Fechado,165.7,3.0
261871,2026-06-17,Copacabana,Iluminação Pública,Fechado,15.6,5.0
261872,2026-06-18,Copacabana,Buraco na via,Fechado,118.7,3.0
261873,2026-06-18,Barra da Tijuca,Buraco na via,Fechado,152.9,3.0
261874,2026-06-18,Santa Cruz,Remoção de entulho,Fechado,83.8,3.0
261875,2026-06-18,Campo Grande,Buraco na via,Fechado,71.0,
261876,2026-06-18,Santa Cruz,Fiscalização de barulho,Fechado,3.2,
261877,2026-06-18,Copacabana,Iluminação Pública,Fechado,,4.0
261878,2026-06-18,Copacabana,Fiscalização de barulho,Fechado,2.3,
261879,2026-06-18,Tijuca,Buraco na via,Aberto,,
261880,2026-06-19,Tijuca,Iluminação Pública,Aberto,,
261881,2026-06-19,Tijuca,Estacionamento irregular,Aberto,,
261882,2026-06-19,Barra da Tijuca,Estacionamento irregular,Fechado,6.3,
261883,2026-06-19,Santa Cruz,Poda de árvore,Fechado,137.9,3.0
261884,2026-06-19,Campo Grande,Fiscalização de barulho,Fechado,16.1,2.0
261885,2026-06-19,Centro,Buraco na via,Fechado,319.3,3.0
261886,2026-06-19,Realengo,Buraco na via,Fechado,,
261887,2026-06-19,Tijuca,Poda de árvore,Aberto,,
261888,2026-06-19,Santa Cruz,Poda de árvore,Fechado,445.3,3.0
261889,2026-06-19,Centro,Remoção de entulho,Fechado,176.0,3.0
261890,2026-06-20,Centro,Buraco na via,Fechado,74.6,4.0
261891,2026-06-20,Tijuca,Fiscalização de barulho,Fechado,5.6,2.0
261892,2026-06-20,Ipanema,Fiscalização de barulho,Fechado,10.7,
261893,2026-06-20,Centro,Buraco na via,Aberto,,
261894,2026-06-20,Santa Cruz,Remoção de entulho,Fechado,64.1,
261895,2026-06-20,Campo Grande,Buraco na via,Fechado,93.7,3.0
261896,2026-06-20,Tijuca,Buraco na via,Fechado,178.4,
261897,2026-06-20,Campo Grande,Remoção de entulho,Fechado,81.2,3.0
261898,2026-06-20,Copacabana,Estacionamento irregular,Fechado,3.5,4.0
261899,2026-06-20,Méier,Buraco na via,Fechado,58.6,3.0
261900,2026-06-21,Copacabana,Iluminação Pública,Aberto,,
261901,2026-06-21,Centro,Iluminação Pública,Fechado,48.0,3.0
261902,2026-06-21,Barra da Tijuca,Iluminação Pública,Fechado,32.9,5.0
261903,2026-06-21,Tijuca,Iluminação Pública,Fechado,31.9,
261904,2026-06-21,Realengo,Buraco na via,Aberto,,
261905,2026-06-21,Copacabana,Estacionamento irregular,Fechado,2.9,
261906,2026-06-21,Tijuca,Iluminação Pública,Fechado,76.0,4.0
261907,2026-06-21,Tijuca,Fiscalização de barulho,Fechado,8.1,
261908,2026-06-21,Tijuca,Fiscalização de barulho,Fechado,12.4,1.0
261909,2026-06-22,Santa Cruz,Poda de árvore,Fechado,181.3,4.0
261910,2026-06-22,Santa Cruz,Iluminação Pública,Fechado,46.0,4.0
261911,2026-06-22,Campo Grande,Remoção de entulho,Fechado,19.6,5.0
261912,2026-06-22,Realengo,Iluminação Pública,Fechado,29.5,4.0
261913,2026-06-22,Tijuca,Remoção de entulho,Fechado,82.7,5.0
261914,2026-06-22,Campo Grande,Remoção de entulho,Fechado,106.7,3.0
261915,2026-06-23,Barra da Tijuca,Buraco na via,Fechado,167.5,3.0
261916,2026-06-23,Tijuca,Remoção de entulho,Fechado,99.1,
261917,2026-06-23,Barra da Tijuca,Estacionamento irregular,Aberto,,
261918,2026-06-23,Centro,Fiscalização de barulho,Fechado,5.3,
261919,2026-06-23,Realengo,Poda de árvore,Fechado,183.7,3.0
261920,2026-06-23,Méier,Buraco na via,Fechado,154.4,3.0
261921,2026-06-24,Copacabana,Poda de árvore,Fechado,249.3,3.0
261922,2026-06-24,Campo Grande,Iluminação Pública,Fechado,95.8,
